index	STRING_id
1083	4932.YDR160W
1084	4932.YDR161W
1085	4932.YDR162C
1086	4932.YDR163W
1087	4932.YDR164C
1088	4932.YDR165W
1089	4932.YDR166C
1090	4932.YDR167W
1091	4932.YDR168W
1092	4932.YDR169C
1093	4932.YDR170C
1094	4932.YDR171W
1095	4932.YDR172W
1096	4932.YDR173C
1097	4932.YDR174W
1098	4932.YDR175C
1099	4932.YDR176W
1100	4932.YDR177W
1101	4932.YDR178W
1102	4932.YDR179C
1103	4932.YDR179W-A
1104	4932.YDR180W
1105	4932.YDR181C
1106	4932.YDR182W
1107	4932.YDR182W-A
1108	4932.YDR183W
1109	4932.YDR184C
1110	4932.YDR185C
1111	4932.YDR186C
1112	4932.YDR188W
1113	4932.YDR189W
1114	4932.YDR190C
1115	4932.YDR191W
1116	4932.YDR192C
1117	4932.YDR194C
1118	4932.YDR195W
1119	4932.YDR196C
1120	4932.YDR197W
1121	4932.YDR198C
1122	4932.YDR199W
1123	4932.YDR200C
1124	4932.YDR201W
1125	4932.YDR202C
1126	4932.YDR204W
1127	4932.YDR205W
1128	4932.YDR206W
1129	4932.YDR207C
1130	4932.YDR208W
1131	4932.YDR210W
1132	4932.YDR211W
1133	4932.YDR212W
1134	4932.YDR213W
1135	4932.YDR214W
1136	4932.YDR215C
1137	4932.YDR216W
1138	4932.YDR217C
1139	4932.YDR218C
1140	4932.YDR219C
1141	4932.YDR221W
1142	4932.YDR222W
1143	4932.YDR223W
1144	4932.YDR224C
1145	4932.YDR225W
1146	4932.YDR226W
1147	4932.YDR227W
1148	4932.YDR228C
1149	4932.YDR229W
1150	4932.YDR231C
1151	4932.YDR232W
1152	4932.YDR233C
1153	4932.YDR234W
1154	4932.YDR235W
1155	4932.YDR236C
1156	4932.YDR237W
1157	4932.YDR238C
1158	4932.YDR239C
1159	4932.YDR240C
1160	4932.YDR242W
1161	4932.YDR243C
1162	4932.YDR244W
1163	4932.YDR245W
1164	4932.YDR246W
1165	4932.YDR247W
