index	STRING_id
779	7955.ENSDARP00000011326
780	7955.ENSDARP00000011338
781	7955.ENSDARP00000011344
782	7955.ENSDARP00000011354
783	7955.ENSDARP00000011360
784	7955.ENSDARP00000011386
785	7955.ENSDARP00000011398
786	7955.ENSDARP00000011401
787	7955.ENSDARP00000011420
788	7955.ENSDARP00000011426
789	7955.ENSDARP00000011428
790	7955.ENSDARP00000011444
791	7955.ENSDARP00000011455
792	7955.ENSDARP00000011459
793	7955.ENSDARP00000011487
794	7955.ENSDARP00000011506
795	7955.ENSDARP00000011510
796	7955.ENSDARP00000011527
797	7955.ENSDARP00000011528
798	7955.ENSDARP00000011529
799	7955.ENSDARP00000011541
800	7955.ENSDARP00000011544
801	7955.ENSDARP00000011545
802	7955.ENSDARP00000011549
803	7955.ENSDARP00000011562
804	7955.ENSDARP00000011595
805	7955.ENSDARP00000011601
806	7955.ENSDARP00000011603
807	7955.ENSDARP00000011624
808	7955.ENSDARP00000011642
809	7955.ENSDARP00000011656
810	7955.ENSDARP00000011663
811	7955.ENSDARP00000011670
812	7955.ENSDARP00000011701
813	7955.ENSDARP00000011703
814	7955.ENSDARP00000011705
815	7955.ENSDARP00000011706
816	7955.ENSDARP00000011707
817	7955.ENSDARP00000011713
818	7955.ENSDARP00000011735
819	7955.ENSDARP00000011743
820	7955.ENSDARP00000011778
821	7955.ENSDARP00000011779
822	7955.ENSDARP00000011782
823	7955.ENSDARP00000011791
824	7955.ENSDARP00000011793
825	7955.ENSDARP00000011797
826	7955.ENSDARP00000011815
827	7955.ENSDARP00000011821
828	7955.ENSDARP00000011823
829	7955.ENSDARP00000011837
830	7955.ENSDARP00000011866
831	7955.ENSDARP00000011878
832	7955.ENSDARP00000011882
833	7955.ENSDARP00000011898
834	7955.ENSDARP00000011927
835	7955.ENSDARP00000011930
836	7955.ENSDARP00000011941
837	7955.ENSDARP00000011948
838	7955.ENSDARP00000011955
839	7955.ENSDARP00000011966
840	7955.ENSDARP00000011987
841	7955.ENSDARP00000012019
842	7955.ENSDARP00000012036
843	7955.ENSDARP00000012048
844	7955.ENSDARP00000012078
845	7955.ENSDARP00000012094
846	7955.ENSDARP00000012097
847	7955.ENSDARP00000012119
